,OBJECTID,CFID,CF_GROUP,CF_CATEGORY,CF_SUBCATEGORY,CF_NAMEAR,CF_NAMEENG,CF_LONG,CF_LAT,REGIONNAMEAR,REGIONNAMEENG,DISTRICTNAMEAR,DISTRICTNAMEENG,CMNTYNAMEAR,CMNTYNAMEENG,CF_PHONE,CF_EMAIL,CF_FAX,CF_POBOX,LGRPNAME,LGRPINDEX,LAYERNAME,LAYERINDEX,longitude,latitude
847,42766,DED-9242,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم ركن السفير,RUKN AL SAFEER RESTAURANT,54.38326263,24.49600887,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 16_1,E16_01,6452232,,6814995,5060,Eating and Drinking,30,Restaurant,32,54.38326262999999,24.496008870000026
848,42767,TCA-AD-36838,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم صياد,SAYAD RESTAURANT,54.31750679,24.46211624,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,الرأس الاخضر,Ras Al Akhdar,+97126909000,ALAA.HSBOSH@KEMPINSKI.COM,+97126908600,39999,Eating and Drinking,30,Restaurant,32,54.31750678999998,24.46211624
849,42768,TCA-AD-36839,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم ستيلز,STILLS RESTAURANT,54.31750679,24.46211624,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,الرأس الاخضر,Ras Al Akhdar,026563000,charles.godot@cpyas.com,+97125650165,41880,Eating and Drinking,30,Restaurant,32,54.31750678999998,24.46211624
850,42773,TCA-AD-37033,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم أفندم,AFANDEM RESTAURANT,54.89641762,24.85754013,أبوظبي,Abu Dhabi,الجرف (حزام الغابات),Al Jarf (Hizam Al Ghabat),غنتوت,Ghantout,+97125629100,info@goldentulipaljazira.com,+97125629395,26268,Eating and Drinking,30,Restaurant,32,54.89641762000002,24.857540130000018
851,42774,TCA-AD-37036,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم برزير اون زيرو,BRSSERIE ON ZERO RESTAURANT,54.89641762,24.85754013,أبوظبي,Abu Dhabi,الجرف (حزام الغابات),Al Jarf (Hizam Al Ghabat),غنتوت,Ghantout,+97125629100,fo@goldentulipaljazira.com,+97125629035,37172,Eating and Drinking,30,Restaurant,32,54.89641762000002,24.857540130000018
852,42775,TCA-AD-37037,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم دلما شاليهات غنتوت,DALMA RESORT GHANTOT RESTAURANT,54.89641762,24.85754013,أبوظبي,Abu Dhabi,الجرف (حزام الغابات),Al Jarf (Hizam Al Ghabat),غنتوت,Ghantout,+97125629100,fo@goldentulipaljazira.com,+97125629395,26268,Eating and Drinking,30,Restaurant,32,54.89641762000002,24.857540130000018
853,42803,DED-9243,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم وحلويات سى سايد,SEA SIDE RESTAURANT & SWEETS,54.38009262,24.49276924,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 16_1,E16_01,6441243,,6451234,3608,Eating and Drinking,30,Restaurant,32,54.38009262000003,24.492769239999973
854,42804,DED-9244,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم الفرن الايطالى,ITALIAN IL FORNO RESTAURANT,54.38326263,24.49600887,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 16_1,E16_01,6447511,ilfornorestaurant@hotmail.com,6456711,51605,Eating and Drinking,30,Restaurant,32,54.38326262999999,24.496008870000026
855,42805,DED-9245,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم ابو الناصر,ABU AL NASER RESTAURANT,54.38138199,24.49252129,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 16_1,E16_01,6210482,,,25634,Eating and Drinking,30,Restaurant,32,54.38138199000002,24.492521290000013
856,42806,DED-9246,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم اثينا,ATHENA RESTAURANT,54.38326263,24.49600887,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 16_1,E16_01,,,,,Eating and Drinking,30,Restaurant,32,54.38326262999999,24.496008870000026
857,42807,DED-9247,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم كافتيريا الكلحه,AL KALHA CAFETERIA & RESTAURANT,54.37939453,24.49142933,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 16_1,E16_01,6219075,,,27751,Eating and Drinking,30,Restaurant,32,54.37939453000001,24.491429330000017
858,42815,TCA-AD-37071,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم أزور,AZUR RESTUARANT,54.57235146,24.43859673,أبوظبي,Abu Dhabi,شاطئ الراحة,Shatie Al Raha,شاطئ الراحة غرب 13,RBW13,+97125080555,pro@danatresortalraha.ae,+97125080444,38616,Eating and Drinking,30,Restaurant,32,54.57235145999999,24.438596729999972
859,42816,TCA-AD-37073,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم سيفيلا,SEVILLA RESTURANT,54.57235146,24.43859673,أبوظبي,Abu Dhabi,شاطئ الراحة,Shatie Al Raha,شاطئ الراحة غرب 13,RBW13,+97125080555,pro@danatresortalraha.ae,+97125080444,38616,Eating and Drinking,30,Restaurant,32,54.57235145999999,24.438596729999972
860,42821,TCA-AD-37084,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم اسيمتري,ASYMMETRI RESTAURANT,54.424188,24.53903,أبوظبي,Abu Dhabi,جزيرة السعديات,Sadiyat Island,السعديات شمال 1,SDN1,+97126562000,torbjorn.bodin@radissonblu.com,+97126562629,93725,Eating and Drinking,30,Restaurant,32,54.424188000000015,24.539030000000025
861,42822,TCA-AD-37085,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم فيليني,FILINI RESTAURANT,54.424188,24.53903,أبوظبي,Abu Dhabi,جزيرة السعديات,Sadiyat Island,السعديات شمال 1,SDN1,+97126562000,torbjorn.bodin@radissonblu.com,+97126562629,93725,Eating and Drinking,30,Restaurant,32,54.424188000000015,24.539030000000025
862,42823,TCA-AD-37086,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم كازو,KAZU RESTAURANT,54.424188,24.53903,أبوظبي,Abu Dhabi,جزيرة السعديات,Sadiyat Island,السعديات شمال 1,SDN1,+97126560680,RIKA.YUSMITA@VICEROYHOTELSANDRESORTS.COM,+97126560001,131808,Eating and Drinking,30,Restaurant,32,54.424188000000015,24.539030000000025
863,42824,TCA-AD-37087,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم مينت,MINT RESTAURANT,54.424188,24.53903,أبوظبي,Abu Dhabi,جزيرة السعديات,Sadiyat Island,السعديات شمال 1,SDN1,+97126562222,craig.bruce@rezidorparkinn.com,+97126562223,51133,Eating and Drinking,30,Restaurant,32,54.424188000000015,24.539030000000025
864,42848,DED-7279,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم النادى السياحى,TOURIST CLUB RESTAURANT,54.37335396,24.49965477,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 13,E13,6724456,,,9439,Eating and Drinking,30,Restaurant,32,54.373353959999974,24.499654770000006
865,42849,DED-7280,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم علي محمد ذ.م.م,ALI MOHAMMED RESTAURANT  L.L.C.,54.37324663,24.49780671,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 13,E13,6770467,,,46853,Eating and Drinking,30,Restaurant,32,54.37324662999998,24.49780671000002
866,42850,DED-7281,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم دائم الإخضرار النباتي - ذ م م / فرع,EVER  GREEN  RESTURANT - L L C - BRANCH,54.3748561,24.49943769,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 13,E13,,,,,Eating and Drinking,30,Restaurant,32,54.37485609999999,24.49943768999998
867,42851,DED-7282,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم المصباح,ALMUSBAH RESTAURANT,54.37395859,24.50058746,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 13,E13,6713122,,,44369,Eating and Drinking,30,Restaurant,32,54.37395858999997,24.50058746000002
868,42854,DED-9387,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم صدى الايام,SADA AL AYYAM RESTAURANT,54.37377536,24.46613302,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 14_2,W14_02,4458821,,,25791,Eating and Drinking,30,Restaurant,32,54.373775360000025,24.466133019999972
869,42855,DED-9388,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم ومشاوي ركن السطان,RUKN AL SULTAN RESTUARANT & GRILLS,54.37396622,24.46593189,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 14_2,W14_02,4464590,,4464591,26989,Eating and Drinking,30,Restaurant,32,54.37396622,24.46593188999998
870,42866,TCA-AD-37098,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,المطعم البلجيكي,BELGIUM RESTAURANT,54.597327,24.465885999999998,أبوظبي,Abu Dhabi,جزيرة ياس,Yas Island,ياس جنوب 3,YS3,+97126666888,abudhabi@icauh.ae,+97126667885,4171,Eating and Drinking,30,Restaurant,32,54.59732700000001,24.465886000000012
871,42867,TCA-AD-37099,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم سيتي سيزنز,CITY SEASONS RESTURANT,54.597327,24.465885999999998,أبوظبي,Abu Dhabi,جزيرة ياس,Yas Island,ياس جنوب 3,YS3,+97137558088,info@cityseasonsgroup.com,+97137558010,14929,Eating and Drinking,30,Restaurant,32,54.59732700000001,24.465886000000012
872,42868,TCA-AD-37101,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم ثياثرو,TEATRO RESTAURANT,54.597327,24.465885999999998,أبوظبي,Abu Dhabi,جزيرة ياس,Yas Island,ياس جنوب 3,YS3,+97126573333,adolph.mujaes@rotana.com,+97126573000,43377,Eating and Drinking,30,Restaurant,32,54.59732700000001,24.465886000000012
873,42873,TCA-AD-39128,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم بيرل و كفيار,PEARAL & CAVIAR RESTAURANT,55.65258026,24.18277005,العين,Al Ain,المقام,AL MAQAM,رق الحصاة,Rig Al Hassah,+97125098888,haytham.mohamed@shangri-la.com,+97125098704,128881,Eating and Drinking,30,Restaurant,32,55.65258025999998,24.182770049999988
874,42874,TCA-AD-40105,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم شرقي اطايب,ATAYEB ORIANTAL RESTAURANT,54.356519,24.485457,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 2,W2,+97126560692,ghassan.tahmoush@viceroyhotelsandresorts.com,+97126560001,131808,Eating and Drinking,30,Restaurant,32,54.35651899999999,24.485456999999997
875,42878,DED-6272,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم الكباب الخاص - ذ م م,SPECIAL KABAB RESTAURANT - L L C,54.38389587,24.49141788,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 16_2,E16_02,6457799,,,32351,Eating and Drinking,30,Restaurant,32,54.38389587,24.49141787999997
876,42879,DED-6273,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,عوافي للمأكولات الشعبية,AWAFI  PUBLIC  FOOD,54.3800229,24.48937254,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 16_2,E16_02,,,,,Eating and Drinking,30,Restaurant,32,54.38002289999997,24.489372539999977
877,42880,DED-6274,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم دبي الجديد ذ.م.م,DUBAI NEW RESTAURANT L.L.C.,54.3822937,24.48933983,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 16_2,E16_02,6440415,,,129046,Eating and Drinking,30,Restaurant,32,54.38229369999999,24.489339830000006
878,42881,DED-6275,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم ومشاوى القصر,AL QASAR RESTAURANT & GRILLS,54.38356018,24.49180984,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 16_2,E16_02,6449933,al_qasr_restaurant@yahoo.com,6446996,45240,Eating and Drinking,30,Restaurant,32,54.38356018000002,24.491809839999974
879,42882,DED-6276,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم باندونج,BANDUNG RESTAURANT,54.3825264,24.49038029,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 16_2,E16_02,6452008,canarytr@emirates.net.ae,6456118,73843,Eating and Drinking,30,Restaurant,32,54.38252640000002,24.49038029000002
880,42883,DED-6277,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم ليالي خورفكان الشعبي ذ م م,LAYALY KHORFAKAN TRADTIONAL RESTURANT LLC,54.38251143,24.4910769,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 16_2,E16_02,6441140,alkhaja@adma.ae,,110687,Eating and Drinking,30,Restaurant,32,54.38251143000002,24.491076899999996
881,42885,DED-6279,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم ومطبخ خورفكان الشعبى,KHORFAKAN PEOPLES RESTAURANT & CUISINE,54.3800229,24.48937254,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 16_2,E16_02,6445522,,6715574,26223,Eating and Drinking,30,Restaurant,32,54.38002289999997,24.489372539999977
882,42886,DED-6280,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم الطائف,TAIF RESTAURANT,54.38194847,24.49017143,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 16_2,E16_02,6457266,,,53946,Eating and Drinking,30,Restaurant,32,54.38194847,24.490171429999975
883,42887,DED-7283,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم جانب الحديقة,GARDEN SIDE RESTAURANT,54.37578381,24.49954724,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 13,E13,6790710,,,73248,Eating and Drinking,30,Restaurant,32,54.37578380999997,24.499547240000027
884,42888,DED-7284,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم ساموراي,SAMURAI RESTURANT,54.3734684,24.50182915,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 13,E13,6769911,farag@jsad.ae,6768922,5133,Eating and Drinking,30,Restaurant,32,54.37346839999998,24.501829149999992
885,42889,DED-7285,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم موهينيز,MOHINIS RESTAURANT,54.37220208,24.49952373,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 13,E13,,,,,Eating and Drinking,30,Restaurant,32,54.37220208000002,24.49952373000002
886,42890,DED-7286,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم الفخامة,MAJESTIC RESTAURANT,54.37364197,24.50041389,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 13,E13,6712040,,,32618,Eating and Drinking,30,Restaurant,32,54.373641969999994,24.500413890000004
887,42891,DED-7287,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم دلاس  ذ  م م,DALLAS RESTAURANT  L L C,54.37464905,24.49968433,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 13,E13,6764247,,,45992,Eating and Drinking,30,Restaurant,32,54.374649050000016,24.49968432999998
888,42892,DED-7288,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم القرية اللبنانية,LEBNON  VILLAGE  RESTURANT,54.37446594,24.50253677,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 13,E13,6769297,ks@adnh.com,,128723,Eating and Drinking,30,Restaurant,32,54.37446593999999,24.502536770000006
889,42893,DED-7289,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم الياقوت,RUBY RESTAURANT,54.37478297,24.5007168,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 13,E13,6724969,,,47336,Eating and Drinking,30,Restaurant,32,54.37478297000001,24.50071680000002
890,42894,DED-7290,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم بن ثاني - ذ م م,BIN THANIN RESTAURANT - L L C,54.37320328,24.500103,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 13,E13,6728231,,,54968,Eating and Drinking,30,Restaurant,32,54.373203279999984,24.500103000000024
891,42895,DED-7291,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم سنجيتا (ش ذ م م ) -فرع أبوظبي,SANGEETHA RESTAURANT (LLC) -ABU DHABI BRANCH,54.37349723,24.49848039,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 13,E13,,,,45122,Eating and Drinking,30,Restaurant,32,54.37349723,24.498480389999997
892,42896,DED-7292,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم ابوسهيل,ABU SUHAIL RESTAURANT,54.37329102,24.49872684,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 13,E13,6727911,,,48356,Eating and Drinking,30,Restaurant,32,54.37329102000001,24.498726840000018
893,42897,DED-7293,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم الحبشة,AL HABSHA RESTAURANT,54.37413319,24.50230023,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 13,E13,6762798,alhabsha@abudhabi.net.ae,,45746,Eating and Drinking,30,Restaurant,32,54.37413319000001,24.502300230000003
894,42905,DED-9434,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,لندن فيش وشيبس,LONDON FISH &CHIPS,54.37290773,24.47049145,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 19,E19,,,,,Eating and Drinking,30,Restaurant,32,54.37290773000001,24.470491449999997
895,42906,DED-9435,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم على كيفك ذ.م.م,AS YOU LIKE RESTAURANT L.L.C.,54.37176514,24.46981335,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 19,E19,4458602,,,26371,Eating and Drinking,30,Restaurant,32,54.37176513999998,24.46981334999998
896,42907,DED-9436,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم توب فوم,TOP FOAM RESTAURANT,54.3754673,24.4657917,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 19,E19,4459878,,,32783,Eating and Drinking,30,Restaurant,32,54.375467300000025,24.46579170000001
897,42908,DED-9437,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم الفرن الايطالي- فرع,ITALIAN IL FORNO RESTAURANT -  BRANCH,54.37290773,24.47049145,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 19,E19,4437344,ilfornorestaurant@hotmail.com,6456711,51605,Eating and Drinking,30,Restaurant,32,54.37290773000001,24.470491449999997
898,42909,DED-9438,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم بيروت - فرع ابوظبي 1,BEIRET RESTAURANT- ABU DHABI BRANCH 1,54.37298012,24.47054863,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 19,E19,4437655,,4437677,110310,Eating and Drinking,30,Restaurant,32,54.37298012000002,24.470548629999996
899,42910,DED-9439,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,انرمونغوليا كسيا وي يانج كاتيرينغ تشاين - فرع ابوظبي,INNER MONGOLIA XIAO WEI YANG CATERING CHAIN -  ABU DHABI BRANCH,54.37495422,24.46643829,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 19,E19,5555593,,,114100,Eating and Drinking,30,Restaurant,32,54.374954220000006,24.466438289999985
900,42911,TCA-AD-40106,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم الباروك,BAROUK RESTAUEANT,54.356519,24.485457,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 2,W2,+97126563064,Barouk@cpyas.com,+97125650165,41880,Eating and Drinking,30,Restaurant,32,54.35651899999999,24.485456999999997
901,42912,TCA-AD-40107,"Accommodation, Eating & Drinking",Eating & Drinking,Restaurant,مطعم نوتيلس,NAUTILUS RESTAURANT,54.356519,24.485457,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 2,W2,+97126560652,XAVIER.LIGNAC@VICEROYHOTELSANDRESORTS.COM,+97126560001,131808,Eating and Drinking,30,Restaurant,32,54.35651899999999,24.485456999999997
